t[s](1)             T0[K](2)            P0[Pa](3)           V0[m3](4)           T[K](5)             P[Pa](6)            V[m3](7)            rho[kg/m3](8)       MW[kg/kmol](9)      W1_x(10)        W2_x(11)        W3_x(12)        W4_x(13)        W5_x(14)        W6_x(15)        R_x(16)         P1_x(17)        P2_x(18)        P3_x(19)        P4_x(20)        P5_x(21)        P6_x(22)        H_x(23)         W1_w(24)        W2_w(25)        W3_w(26)        W4_w(27)        W5_w(28)        W6_w(29)        R_w(30)         P1_w(31)        P2_w(32)        P3_w(33)        P4_w(34)        P5_w(35)        P6_w(36)        H_w(37)         
1.346967e+264       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.310296e+264       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.293089e+265       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.310296e+265       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.379295e+266       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.137884e+266       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.379295e+267       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.413743e+267       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.324123e+268       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.413743e+268       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.412398e+269       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.237193e+269       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.412398e+270       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.519673e+270       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.355902e+271       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.519673e+271       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.446295e+272       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.338886e+272       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.446295e+273       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.628145e+273       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.388444e+274       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.628145e+274       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.481006e+275       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.443019e+275       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.481006e+276       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.739221e+276       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.421766e+277       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.739221e+277       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.516551e+278       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.549652e+278       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.516551e+279       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.852962e+279       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.455889e+280       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.852962e+280       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.552948e+281       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.658843e+281       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.552948e+282       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.969433e+282       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.490830e+283       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.969433e+283       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.590219e+284       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
4.770656e+284       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.590219e+285       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
5.088699e+285       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
1.526610e+286       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
5.088699e+286       8.000000e+02        1.013250e+05        1.000000e-06        8.000000e+02        1.013240e+05        1.000000e-06        1.536731e-02        1.008811e+00        4.047473e-07    0.000000e+00    1.151187e-10    3.694202e-06    5.803733e-06    0.000000e+00    6.510275e-09    4.301828e-08    4.642987e-08    0.000000e+00    3.628596e-14    1.342429e-09    0.000000e+00    9.999900e-01    3.294033e-05    0.000000e+00    9.368929e-09    3.006524e-04    4.723364e-04    0.000000e+00    5.233332e-07    3.458055e-06    3.732299e-06    0.000000e+00    2.916873e-12    1.079121e-07    0.000000e+00    9.991862e-01    
